PersonId,MetricDate,Copilot Chat (work) in Word prompts submitted,Copilot Chat (work) in PowerPoint prompts submitted,Copilot Chat (work) in Excel prompts submitted,Copilot Chat (web) in Word prompts submitted,Copilot Chat (web) in PowerPoint prompts submitted,Copilot Chat (web) in Excel prompts submitted,Meetings recapped by Copilot,Meeting hours recapped by Copilot,Copilot Chat (Web) prompts submitted in Outlook,Copilot Chat (Web) prompts submitted in Teams,Copilot Enabled User,Copilot Teams Enabled User,Copilot Productivity Apps Enabled User,Copilot Chat Enabled User,Days of active Copilot usage in Word,Days of active Copilot usage in Teams,Days of active Copilot usage in Powerpoint,Days of active Copilot usage in Outlook,Days of active Copilot usage in OneNote,Days of active Copilot usage in Loop,Days of active Copilot usage in Excel,Days of active Copilot chat (work) usage,Days of active Copilot Chat (web) usage,Copilot enabled days for Teams,Copilot enabled days for Productivity App,Copilot enabled days for Power Platform connectors,Copilot enabled days for Intelligent Search,Copilot Chat (work) prompts submitted in Teams,Copilot Chat (work) prompts submitted in Outlook,Copilot chat (work) enabled days,Copilot assisted hours,Copilot actions taken in Word,Copilot actions taken in Teams,Copilot actions taken in Powerpoint,Copilot actions taken in Excel,Copilot actions taken in Outlook,Copilot actions taken in Copilot chat (work),Intelligent recap actions taken,Copilot Chat (web) prompts submitted,Visualize as table actions taken using Copilot in Word,Chat (Copilot in Word) prompts submitted,Add content to presentation actions taken,Organize presentation actions taken,Chat (Copilot in PowerPoint) prompts submitted,Chat (Copilot in Excel) prompts submitted,Total Copilot actions taken,Total Copilot active days,Total Copilot enabled days,Summarize meeting actions taken using Copilot in Teams,Total meetings summarized by Copilot in Teams,Meeting hours summarized by Copilot in Teams,Summarize chat actions taken using Copilot in Teams,Compose chat message actions taken using Copilot in Teams,Total chat conversations summarized by Copilot in Teams,Attended meetings,Meetings,Meeting hours,Uninterrupted hours,Small meeting hours,Multitasking hours,Conflicting meeting hours,Chats sent,Total emails sent using Copilot in Outlook,Summarize email thread actions taken using Copilot in Outlook,Email coaching actions taken using Copilot,Generate email draft actions taken using Copilot in Outlook,Emails sent,Summarize Word document actions taken using Copilot in Word,Summarize presentation actions taken using Copilot in PowerPoint,Create presentation actions taken using Copilot,Rewrite text actions taken using Copilot in Word,Draft Word document actions taken using Copilot,Excel analysis actions taken using Copilot,Create Excel formula actions taken using Copilot,Excel formatting actions taken using Copilot,Copilot chat (work) prompts submitted,Organization,CountryOrRegion,Domain,WeekendDays,IsActive
9d244ac1-e2a9-4bbd-ace6-c78250898263,8/10/25,0,0,0,0,0,0,0,0.458856,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,10,10,7,8,0,0,7,0.210807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,10,0,0,0,0,0,0,4.535683,1.064366,0,1.785992,4.751263,0.634473,0,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pinecrest Innovation Yard,Arcteris,pinecrest.arcteris.example,"[FRIDAY, SATURDAY]",TRUE
f3a2f7b0-4d63-4970-94bc-b970aa69a30f,7/20/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,9,0,6,9,0,0,7,0.48554,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7.928322,31.377245,12.335076,0.985965,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,25,Maplecore Experience Lab,Aventine,maplecore.aventine.example,"[FRIDAY, SATURDAY]",TRUE
f71db3e8-a785-4279-ba1b-5eba1fdbfcec,9/21/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,8,10,7,7,0,0,8,1.374408,0,0,0,0,13,0,10,0,0,0,0,0,0,0,25,7,11,0,0,0,0,0,0,0,5.758086,12.381319,12.663601,0,0.793434,0,256,0,0,0,0,6,0,0,0,0,0,0,0,0,0,Pinecrest Innovation Yard,Arcteris,pinecrest.arcteris.example,"[FRIDAY, SATURDAY]",TRUE
1731eacd-065b-4507-a50f-fba544616ae3,8/17/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,2,1,0,0,10,0,11,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,12.285294,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Oakfield Advisory Works,Mirelia,oakfield.mirelia.example,"[SATURDAY, SUNDAY]",TRUE
8c8f6355-7ee8-4f1e-ac3c-23f5133daa55,4/13/25,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,5,0.076434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,15.284078,0,5.13421,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Oakfield Advisory Works,Mirelia,oakfield.mirelia.example,"[FRIDAY, SATURDAY]",TRUE
1a6254bd-5258-4b57-a525-a94c23e6e133,2/9/25,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,3,0,0,0,0,0,1,0,10,8,0,5,0,0,11,0.54426,0,0,0,0,0,30,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,6.05607,0,4.573856,0,1.548596,0,343,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Sunpeak Delivery Base,Kestrelia,sunpeak.kestrelia.example,"[SUNDAY, SATURDAY]",TRUE
fad76efe-bd7f-429a-96da-9968c54903a5,6/1/25,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,9,7,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,69,4,6,0,0,0,0,0,0,0,5.468108,8.214205,17.259834,0,0,0,52,0,0,0,0,10,0,0,0,0,0,0,0,0,217,Oakfield Advisory Works,Mirelia,oakfield.mirelia.example,"[SUNDAY, SATURDAY]",TRUE
3cbf6f36-c3e9-48ac-88ad-032312fd7809,3/2/25,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,2,0,0,0,0,0,6,0,4,10,0,5,0,0,5,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7,0,0,0,0,0,0,4.070121,2.191635,13.142266,29.602156,8.401232,0.499696,0.764578,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Granitebay Productivity Loft,Cressida,granitebay.cressida.example,"[FRIDAY, SATURDAY]",TRUE
11eb5d0b-40a5-4ffe-b290-b1e836c36640,3/30/25,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,3,0,0,0,0,0,0,0,10,9,8,5,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,1.028169,10.109289,0,28.2027,1.628467,0.045175,1.721303,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Harborline Collaboration Hub,Vestmark,harborline.vestmark.example,"[FRIDAY, SATURDAY]",TRUE
07716d74-7d36-47d3-99f7-b5a5fc050369,1/25/26,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,8,6,0,9,0,0,11,2.644885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,10,0,0,0,0,0,0,0,1.220536,13.973844,23.790982,5.182768,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Oakfield Advisory Works,Mirelia,oakfield.mirelia.example,"[SATURDAY, SUNDAY]",FALSE
65922aec-3210-4d95-9189-a5e1ef2e0bea,11/16/25,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,11,10,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0.786458,0,19.781739,11.842463,0.629875,0,121,0,0,0,0,9,0,0,0,0,0,0,0,0,0,Oakfield Advisory Works,Mirelia,oakfield.mirelia.example,"[FRIDAY, SATURDAY]",TRUE
fe028689-ed6f-4ec8-8f5d-37021215e4c6,8/3/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,10,0,4,8,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6.552989,0,0.621938,0,7.224807,0.451605,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Riverside Cloud Atelier,Eldoria,riverside.eldoria.example,"[SUNDAY, SATURDAY]",TRUE
bfe127a8-2a79-4359-8cd4-47bd3da6ebf0,1/5/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,6,7,6,11,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26,6,7,0,0,0,0,0,0,1.559454,25.652155,1.358386,20.080665,0,1.617084,1.600139,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Riverside Cloud Atelier,Eldoria,riverside.eldoria.example,"[SUNDAY, SATURDAY]",TRUE
699b1d11-9b5b-436b-9ab2-0ef597168711,9/14/25,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,1,0,0,0,0,0,8,6,6,11,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,10,0,0,0,0,0,0,1.437052,0,9.938418,16.903447,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bluehaven Service Arena,Driftland,bluehaven.driftland.example,"[SATURDAY, SUNDAY]",TRUE
2de1a7db-a55e-4f98-bd45-781bcdf1dd71,12/14/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,0,10,5,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0.58463,3.459436,0.474374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,Skybridge Productivity Center,Luminara,skybridge.luminara.example,"[FRIDAY, SATURDAY]",TRUE
5ff52904-de24-44c2-9483-bb836cf56d42,9/21/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,7,7,0,9,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3.054892,10.902946,4.918903,25.971387,0,1.363598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Maplecore Experience Lab,Aventine,maplecore.aventine.example,"[SATURDAY, SUNDAY]",TRUE
fdfc8093-c130-4509-b313-179e3775543a,10/5/25,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10.033318,21.458048,11.632177,18.573117,0,0.730255,0,166,0,0,0,0,73,0,0,0,0,0,0,0,0,0,Maplecore Experience Lab,Aventine,maplecore.aventine.example,"[SUNDAY, SATURDAY]",TRUE
d0785f02-4b5f-4d0f-b4d8-2aef3df7c57c,3/23/25,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,7,0,8,8,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4.295862,0,17.509534,0,0,0,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Skybridge Productivity Center,Luminara,skybridge.luminara.example,"[FRIDAY, SATURDAY]",TRUE
571e9675-dfc9-4ae0-a194-1295e1ad5fc0,6/1/25,0,0,0,0,0,0,3,3.414036,0,0,1,2,2,1,0,4,0,0,0,0,0,0,0,7,7,0,5,0,0,8,0.141781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,0,0,0,0,0,0,0,0,4.617088,0,0,0.01144,0,73,0,0,0,0,3,0,0,0,0,0,0,0,0,40,Skybridge Productivity Center,Luminara,skybridge.luminara.example,"[SUNDAY, SATURDAY]",TRUE
3926310f-5830-438c-a43f-7943a86ff9d0,11/30/25,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,10,9,8,0,0,6,9.351028,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,14.96777,1.446086,44.697435,8.282741,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pinecrest Innovation Yard,Arcteris,pinecrest.arcteris.example,"[SATURDAY, SUNDAY]",TRUE
54a5e620-7c80-490c-8ed8-f13de6045670,2/16/25,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,8,6,11,5,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3.990646,27.954349,8.029867,3.667756,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,Sunpeak Delivery Base,Kestrelia,sunpeak.kestrelia.example,"[FRIDAY, SATURDAY]",TRUE
421428e9-f5cb-4f12-ad98-702829d68e76,12/21/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,10,8,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,3.173894,0.830598,22.005101,4.150513,4.575395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Skybridge Productivity Center,Luminara,skybridge.luminara.example,"[SUNDAY, SATURDAY]",FALSE
48af946e-6359-4a66-94e7-b322e4201d07,5/25/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,6,7,6,11,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,34.131696,7.003912,0.550791,0,273,0,0,0,0,6,0,0,0,0,0,0,0,0,0,Sunpeak Delivery Base,Kestrelia,sunpeak.kestrelia.example,"[FRIDAY, SATURDAY]",TRUE
b0959025-bc51-4349-bd5c-b70bb9ae90a9,10/12/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,10,11,7,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,4.729711,0.811348,38.597269,1.207015,0,0,224,0,0,0,0,7,0,0,0,0,0,0,0,0,2,Sunpeak Delivery Base,Kestrelia,sunpeak.kestrelia.example,"[SATURDAY, SUNDAY]",TRUE
3d4f031b-cfc3-419a-8f07-dd5b6c9106be,7/27/25,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,3,0,6,7,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4.361654,0,0,0,0,0,93,0,0,0,0,11,0,0,0,0,0,0,0,0,17,Skybridge Productivity Center,Luminara,skybridge.luminara.example,"[FRIDAY, SATURDAY]",FALSE
aea1e59a-07c9-4866-93f9-2dbfcc65209f,4/20/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,7,6,7,7,9,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,0,0,0,0,0,0,0,28.834353,0,5.288417,3.203687,0.032375,0,21,0,0,0,0,13,0,0,0,0,0,0,0,0,0,Maplecore Experience Lab,Aventine,maplecore.aventine.example,"[SATURDAY, SUNDAY]",TRUE
3d5bdf93-b6d3-4d60-a14b-256f2aef191c,11/23/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,8,0,0,0,0,0,0,0,4.220471,3.159211,52.643828,10.096041,0.285889,0,16,0,0,0,0,24,0,0,0,0,0,0,0,0,1,Pinecrest Innovation Yard,Arcteris,pinecrest.arcteris.example,"[SATURDAY, SUNDAY]",TRUE
33e032a9-abd1-48f8-85f0-66351c0446da,1/5/25,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,9,6,5,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,2,0,0,0,0,0,0,0,6.274087,38.045836,0,0.585158,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,Maplecore Experience Lab,Aventine,maplecore.aventine.example,"[SUNDAY, SATURDAY]",TRUE
54ea98f1-3f5a-4f11-bbc6-ef3378ee4796,2/2/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,7,11,10,8,0,0,10,1.07646,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0.81255,0,0,5.713852,9.219724,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Oakfield Advisory Works,Mirelia,oakfield.mirelia.example,"[SUNDAY, SATURDAY]",TRUE
8bdd9ce1-d6c5-472b-bfb5-ea6f40233a5c,3/16/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,5,0,6,6,0,0,7,0.48622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7.369512,2.408077,0,8.566906,1.913113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Riverside Cloud Atelier,Eldoria,riverside.eldoria.example,"[FRIDAY, SATURDAY]",TRUE
5e7dc2d4-9d96-43d8-89a0-f61973803df9,7/6/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,2,0,5,9,0,11,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1.530705,0,16.474391,9.958681,0,0,0,58,0,0,0,0,86,0,0,0,0,0,0,0,0,11,Aurora Point Campus,Nordhaven,aurora.nordcloud.example,"[FRIDAY, SATURDAY]",TRUE
ad60535f-205b-44d4-9624-b6c975a73f2e,1/26/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,9,10,8,0,0,8,0.145639,0,38,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.745984,19.640911,0,64.903606,0,0,0,15,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Skybridge Productivity Center,Luminara,skybridge.luminara.example,"[SUNDAY, SATURDAY]",TRUE
6da39ee0-ee09-4ea3-bece-4ecfdc428fdd,10/12/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,10,11,7,10,0,10,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,18.459292,1.381764,0.197571,0,220,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Riverside Cloud Atelier,Eldoria,riverside.eldoria.example,"[FRIDAY, SATURDAY]",FALSE
d9d326fe-10e3-457c-be2d-b24b0eff2ac5,4/27/25,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,9,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,8,0,0,0,0,0,0,0,6.897469,0,8.115364,5.139731,2.641078,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Harborline Collaboration Hub,Vestmark,harborline.vestmark.example,"[FRIDAY, SATURDAY]",TRUE
c02978fd-fbee-4653-92cc-749b5940c0fe,2/23/25,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,6,7,9,0,0,0,9,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,2.594181,1.026468,14.879002,20.981627,1.813401,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Skybridge Productivity Center,Luminara,skybridge.luminara.example,"[SATURDAY, SUNDAY]",TRUE
52833708-4a53-4178-8db5-7f94b6ff90d1,1/5/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,8,5,10,11,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,2.529846,0,0.634816,13.171726,1.867686,1.050453,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,Riverside Cloud Atelier,Eldoria,riverside.eldoria.example,"[SUNDAY, SATURDAY]",TRUE
b7598743-58a8-4aca-be0b-81be0a1a884d,6/1/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,9,0,6,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1.073421,0,0,9.535838,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Granitebay Productivity Loft,Cressida,granitebay.cressida.example,"[FRIDAY, SATURDAY]",FALSE
8b1f1eb8-8174-4440-bced-368c9a339908,1/18/26,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,7,7,0,6,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1.939286,2.405526,0,23.475768,2.309162,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Mariner Data House,Solstrand,mariner.solstrand.example,"[SATURDAY, SUNDAY]",TRUE
05757648-9e98-41e0-94cf-13c7718ccc1c,2/2/25,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,3,0,9,0,0,8,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,9,1,7,0,0,0,0,0,0,0,0,10.094484,11.305743,5.83665,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mariner Data House,Solstrand,mariner.solstrand.example,"[SUNDAY, SATURDAY]",TRUE
50154092-4375-4e82-adb6-787477efc540,4/13/25,0,0,0,0,0,0,0,1.870468,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,8,6,6,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.937024,30.284578,21.394526,1.055083,0,4,0,0,0,0,65,0,0,0,0,0,0,0,0,1,Pinecrest Innovation Yard,Arcteris,pinecrest.arcteris.example,"[SATURDAY, SUNDAY]",TRUE
cc78bf96-5292-4e08-8f9d-01b3bc300dc2,6/29/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,8,8,9,9,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,98,9,11,0,0,0,0,0,0,15.207023,8.671523,0,6.324134,1.129535,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Pinecrest Innovation Yard,Arcteris,pinecrest.arcteris.example,"[FRIDAY, SATURDAY]",TRUE
e83ae561-fd42-4de4-b0b2-7551b746df36,12/21/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,8,10,5,7,0,0,0,1.523711,0,0,0,0,0,1,11,0,0,0,0,0,0,0,19,0,7,0,0,0,0,0,0,0,1.007901,0,13.585135,0,0.056578,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oakfield Advisory Works,Mirelia,oakfield.mirelia.example,"[SUNDAY, SATURDAY]",TRUE
84d2bc1d-8327-4260-8403-ab5a1fd741f5,1/12/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,4,0,1,0,0,0,0,0,5,8,5,9,0,0,6,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.041738,10.095759,0,36.339511,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Aurora Point Campus,Nordhaven,aurora.nordcloud.example,"[SATURDAY, SUNDAY]",FALSE
b5cf292c-7abd-4cb0-bfaf-68d698244d6c,3/23/25,4,0,0,0,0,0,0,0,0,0,1,1,1,1,0,4,0,0,0,0,0,0,0,8,9,10,7,0,0,10,1.397688,0,34,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,7.635907,6.760809,0,0,0.673904,0,182,0,0,0,0,24,0,0,0,0,0,0,0,0,0,Northforge Operations Studio,Terralis,northforge.terralis.example,"[FRIDAY, SATURDAY]",TRUE
da8e967b-9181-4c37-b4d3-47efd224a029,6/8/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,6,6,0,8,0,0,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,4.943978,0.349819,0,1.053795,0.172247,0,58,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Oakfield Advisory Works,Mirelia,oakfield.mirelia.example,"[SUNDAY, SATURDAY]",TRUE
9e6fea2a-37bf-4b1b-aa11-49e451a7d831,7/20/25,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,9,6,11,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,11,0,0,0,0,0,0,2.976148,32.721599,0.53672,35.995824,0.280472,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,Riverside Cloud Atelier,Eldoria,riverside.eldoria.example,"[FRIDAY, SATURDAY]",TRUE
30a2490f-7736-4864-90cc-29b999694c1c,1/18/26,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,10,7,8,9,0,0,10,4.372128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,25.497262,0,4.284468,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maplecore Experience Lab,Aventine,maplecore.aventine.example,"[SATURDAY, SUNDAY]",TRUE
96ba8fe4-f8dc-4300-b63f-15099f0a85e3,12/21/25,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,3,0,0,0,0,0,1,0,7,9,6,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,14.723571,0,7.357859,3.995746,0,0.344374,0,41,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Oakfield Advisory Works,Mirelia,oakfield.mirelia.example,"[SUNDAY, SATURDAY]",TRUE
5b93715f-44b0-45f8-aa38-afc4a4e13d6e,3/23/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,7,0,10,11,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2.432121,14.977424,23.931437,5.235416,1.513539,0,101,0,0,0,0,8,0,0,0,0,0,0,0,0,1,Bluehaven Service Arena,Driftland,bluehaven.driftland.example,"[SUNDAY, SATURDAY]",TRUE
1ad7875d-8590-42e7-aa28-1b374b07e995,12/28/25,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,6,7,7,11,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,1.358468,0,9.571037,20.889858,0,1.124707,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aurora Point Campus,Nordhaven,aurora.nordcloud.example,"[FRIDAY, SATURDAY]",TRUE
f5a93ccd-5758-43a4-9b0f-7a11e808a20e,6/22/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,8,8,9,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,10.122459,0,0,2.231824,1.238511,0,0,14,0,0,0,0,9,0,0,0,0,0,0,0,0,0,Mariner Data House,Solstrand,mariner.solstrand.example,"[FRIDAY, SATURDAY]",TRUE
